datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PE,PE,5038.265,TRUE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PEP,PEPCO,3078.786,FALSE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PL,PLCO,5405.604,FALSE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PN,PN,2145.914,TRUE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PS,PS,5431.848,TRUE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,RECO,RECO,170.312,FALSE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PEP,SMECO,420.796,TRUE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,PL,UGI,146.465,TRUE
12/17/2025 18:00,12/17/2025 13:00,RFC,MIDATL,AE,VMEU,82.62,TRUE
12/17/2025 18:00,12/17/2025 13:00,RTO,RTO,RTO,RTO,100147.114,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,AE,AECO,914.167,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,AEP,AEPAPT,4554.077,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,AEP,AEPIMP,3502.913,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,AEP,AEPKPT,647.191,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,AEP,AEPOPT,8289.326,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,AP,AP,6114.215,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,BC,BC,3797.33,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,CE,CE,11053.955,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,DAY,DAY,2135.408,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,DEOK,DEOK,2954.436,FALSE
12/17/2025 19:00,12/17/2025 14:00,SERC,SOUTH,DOM,DOM,15716.633,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,DPL,DPLCO,2257.938,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,DUQ,DUQ,1478.346,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,DPL,EASTON,31.719,TRUE
12/17/2025 19:00,12/17/2025 14:00,SERC,WEST,EKPC,EKPC,1527.837,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,JC,JC,2643.54,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,ME,ME,2089.66,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,ATSI,OE,7433.411,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,OVEC,OVEC,39,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,WEST,ATSI,PAPWR,631.181,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PE,PE,4986.41,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PEP,PEPCO,3086.48,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PL,PLCO,5301.35,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PN,PN,2098.445,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PS,PS,5438.743,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,RECO,RECO,169.142,FALSE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PEP,SMECO,405.848,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,PL,UGI,141.47,TRUE
12/17/2025 19:00,12/17/2025 14:00,RFC,MIDATL,AE,VMEU,83.145,TRUE
12/17/2025 19:00,12/17/2025 14:00,RTO,RTO,RTO,RTO,99523.316,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,AE,AECO,1060.228,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,AEP,AEPAPT,4582.619,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,AEP,AEPIMP,3541.431,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,AEP,AEPKPT,647.999,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,AEP,AEPOPT,8306.202,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,AP,AP,6136.637,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,BC,BC,3862.806,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,CE,CE,11052.803,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,DAY,DAY,2116.652,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,DEOK,DEOK,2940.503,FALSE
12/17/2025 20:00,12/17/2025 15:00,SERC,SOUTH,DOM,DOM,16029.677,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,DPL,DPLCO,2327.579,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,DUQ,DUQ,1496.525,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,DPL,EASTON,31.819,TRUE
12/17/2025 20:00,12/17/2025 15:00,SERC,WEST,EKPC,EKPC,1521.553,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,JC,JC,2729.96,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,ME,ME,2079.464,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,ATSI,OE,7346.725,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,OVEC,OVEC,43,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,WEST,ATSI,PAPWR,605.561,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PE,PE,5016.982,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PEP,PEPCO,3097.958,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PL,PLCO,5338.058,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PN,PN,2089.588,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PS,PS,5430.658,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,RECO,RECO,169.915,FALSE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PEP,SMECO,422.058,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,PL,UGI,140.634,TRUE
12/17/2025 20:00,12/17/2025 15:00,RFC,MIDATL,AE,VMEU,91.195,TRUE
12/17/2025 20:00,12/17/2025 15:00,RTO,RTO,RTO,RTO,100256.789,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,AE,AECO,1153.043,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,AEP,AEPAPT,4670.531,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,AEP,AEPIMP,3578.695,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,AEP,AEPKPT,644.639,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,AEP,AEPOPT,8429.724,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,AP,AP,6254.092,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,BC,BC,4009.577,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,CE,CE,11369.737,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,DAY,DAY,2139.133,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,DEOK,DEOK,2969.882,FALSE
12/17/2025 21:00,12/17/2025 16:00,SERC,SOUTH,DOM,DOM,16485.517,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,DPL,DPLCO,2437.027,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,DUQ,DUQ,1523.799,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,DPL,EASTON,32.652,TRUE
12/17/2025 21:00,12/17/2025 16:00,SERC,WEST,EKPC,EKPC,1579.862,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,JC,JC,2924.501,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,ME,ME,2148.618,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,ATSI,OE,7430.484,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,OVEC,OVEC,46,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,WEST,ATSI,PAPWR,641.541,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PE,PE,5285.042,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PEP,PEPCO,3153.594,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PL,PLCO,5537.082,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PN,PN,2130.327,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PS,PS,5628.949,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,RECO,RECO,179.447,FALSE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PEP,SMECO,453.963,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,PL,UGI,147.745,TRUE
12/17/2025 21:00,12/17/2025 16:00,RFC,MIDATL,AE,VMEU,95.802,TRUE
12/17/2025 21:00,12/17/2025 16:00,RTO,RTO,RTO,RTO,103081.005,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,AE,AECO,1234.3,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,AEP,AEPAPT,4914.722,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,AEP,AEPIMP,3718.839,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,AEP,AEPKPT,685.094,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,AEP,AEPOPT,8765.04,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,AP,AP,6617.863,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,BC,BC,4220.591,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,CE,CE,12068.519,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,DAY,DAY,2258.771,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,DEOK,DEOK,3157.942,FALSE
12/17/2025 22:00,12/17/2025 17:00,SERC,SOUTH,DOM,DOM,17156.214,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,DPL,DPLCO,2607.968,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,DUQ,DUQ,1597.304,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,DPL,EASTON,34.515,TRUE
12/17/2025 22:00,12/17/2025 17:00,SERC,WEST,EKPC,EKPC,1664.375,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,JC,JC,3143.279,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,ME,ME,2244.355,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,ATSI,OE,7856.518,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,OVEC,OVEC,46,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,WEST,ATSI,PAPWR,657.025,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PE,PE,5457.81,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PEP,PEPCO,3283.399,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PL,PLCO,5759.88,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PN,PN,2240.514,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PS,PS,5815.376,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,RECO,RECO,187.61,FALSE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PEP,SMECO,496.522,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,PL,UGI,157.767,TRUE
12/17/2025 22:00,12/17/2025 17:00,RFC,MIDATL,AE,VMEU,100.302,TRUE
12/17/2025 22:00,12/17/2025 17:00,RTO,RTO,RTO,RTO,108148.414,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,AE,AECO,1232.249,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,AEP,AEPAPT,5077.465,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,AEP,AEPIMP,3752.333,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,AEP,AEPKPT,719.352,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,AEP,AEPOPT,8925.925,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,AP,AP,6767.592,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,BC,BC,4234.764,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,CE,CE,12414.709,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,DAY,DAY,2290.851,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,DEOK,DEOK,3249.85,FALSE
12/17/2025 23:00,12/17/2025 18:00,SERC,SOUTH,DOM,DOM,17188.059,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,DPL,DPLCO,2629.93,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,DUQ,DUQ,1607.347,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,DPL,EASTON,34.929,TRUE
12/17/2025 23:00,12/17/2025 18:00,SERC,WEST,EKPC,EKPC,1694.667,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,JC,JC,3147.098,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,ME,ME,2256.767,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,ATSI,OE,7912.362,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,OVEC,OVEC,49,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,WEST,ATSI,PAPWR,664.481,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PE,PE,5417.669,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PEP,PEPCO,3214.677,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PL,PLCO,5755.286,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PN,PN,2248.571,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PS,PS,5785.689,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,RECO,RECO,185.876,FALSE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PEP,SMECO,510.353,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,PL,UGI,159.438,TRUE
12/17/2025 23:00,12/17/2025 18:00,RFC,MIDATL,AE,VMEU,98.535,TRUE
12/17/2025 23:00,12/17/2025 18:00,RTO,RTO,RTO,RTO,109225.824,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,AE,AECO,1234.441,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,AEP,AEPAPT,5153.941,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,AEP,AEPIMP,3787.282,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,AEP,AEPKPT,743.956,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,AEP,AEPOPT,8919.742,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,AP,AP,6825.646,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,BC,BC,4228.665,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,CE,CE,12231.666,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,DAY,DAY,2285.85,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,DEOK,DEOK,3255.795,FALSE
12/18/2025 0:00,12/17/2025 19:00,SERC,SOUTH,DOM,DOM,17233.583,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,DPL,DPLCO,2629.215,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,DUQ,DUQ,1611.887,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,DPL,EASTON,34.715,TRUE
12/18/2025 0:00,12/17/2025 19:00,SERC,WEST,EKPC,EKPC,1761.469,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,JC,JC,3107.286,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,ME,ME,2229.178,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,ATSI,OE,7993.812,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,OVEC,OVEC,61,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,WEST,ATSI,PAPWR,683.889,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PE,PE,5370.945,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PEP,PEPCO,3180.067,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PL,PLCO,5709.359,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PN,PN,2247.242,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PS,PS,5729.924,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,RECO,RECO,183.892,FALSE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PEP,SMECO,519.158,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,PL,UGI,159.317,TRUE
12/18/2025 0:00,12/17/2025 19:00,RFC,MIDATL,AE,VMEU,96.923,TRUE
12/18/2025 0:00,12/17/2025 19:00,RTO,RTO,RTO,RTO,109209.845,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,AE,AECO,1227.772,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,AEP,AEPAPT,5210.339,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,AEP,AEPIMP,3787.433,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,AEP,AEPKPT,762.036,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,AEP,AEPOPT,8910.641,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,AP,AP,6836.758,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,BC,BC,4216.804,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,CE,CE,12118.259,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,DAY,DAY,2274.85,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,DEOK,DEOK,3253.519,FALSE
12/18/2025 1:00,12/17/2025 20:00,SERC,SOUTH,DOM,DOM,17119.84,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,DPL,DPLCO,2620.609,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,DUQ,DUQ,1585.399,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,DPL,EASTON,34.795,TRUE
12/18/2025 1:00,12/17/2025 20:00,SERC,WEST,EKPC,EKPC,1850.04,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,JC,JC,3047.003,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,ME,ME,2202.56,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,ATSI,OE,7963.907,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,OVEC,OVEC,54,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,WEST,ATSI,PAPWR,680.006,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PE,PE,5208.117,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PEP,PEPCO,3168.498,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PL,PLCO,5630.02,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PN,PN,2233.554,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PS,PS,5668.15,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,RECO,RECO,180.823,FALSE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PEP,SMECO,527.783,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,PL,UGI,157.578,TRUE
12/18/2025 1:00,12/17/2025 20:00,RFC,MIDATL,AE,VMEU,94.653,TRUE
12/18/2025 1:00,12/17/2025 20:00,RTO,RTO,RTO,RTO,108625.746,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,AE,AECO,1170.441,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,AEP,AEPAPT,5185.714,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,AEP,AEPIMP,3707.749,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,AEP,AEPKPT,767.192,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,AEP,AEPOPT,8836.598,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,AP,AP,6717.57,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,BC,BC,4118.611,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,CE,CE,11963.049,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,DAY,DAY,2227.85,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,DEOK,DEOK,3204.915,FALSE
12/18/2025 2:00,12/17/2025 21:00,SERC,SOUTH,DOM,DOM,16848.797,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,DPL,DPLCO,2522.64,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,DUQ,DUQ,1552.527,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,DPL,EASTON,33.831,TRUE
12/18/2025 2:00,12/17/2025 21:00,SERC,WEST,EKPC,EKPC,1777.38,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,JC,JC,2903.536,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,ME,ME,2114.525,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,ATSI,OE,7807.448,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,OVEC,OVEC,59,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,WEST,ATSI,PAPWR,670.604,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PE,PE,5096.644,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PEP,PEPCO,3085.077,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PL,PLCO,5439.417,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PN,PN,2165.15,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PS,PS,5510.733,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,RECO,RECO,175.839,FALSE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PEP,SMECO,519.359,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,PL,UGI,151.773,TRUE
12/18/2025 2:00,12/17/2025 21:00,RFC,MIDATL,AE,VMEU,91.914,TRUE
12/18/2025 2:00,12/17/2025 21:00,RTO,RTO,RTO,RTO,106425.883,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,AE,AECO,1119.99,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,AEP,AEPAPT,5068.955,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,AEP,AEPIMP,3642.488,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,AEP,AEPKPT,754.351,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,AEP,AEPOPT,8569.832,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,AP,AP,6429.779,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,BC,BC,3946.864,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,CE,CE,11599.058,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,DAY,DAY,2145.849,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,DEOK,DEOK,3065.135,FALSE
12/18/2025 3:00,12/17/2025 22:00,SERC,SOUTH,DOM,DOM,16334.817,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,DPL,DPLCO,2436.132,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,DUQ,DUQ,1500.976,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,DPL,EASTON,32.528,TRUE
12/18/2025 3:00,12/17/2025 22:00,SERC,WEST,EKPC,EKPC,1782.018,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,JC,JC,2749.169,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,ME,ME,2018.34,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,ATSI,OE,7520.143,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,OVEC,OVEC,60,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,WEST,ATSI,PAPWR,654.368,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PE,PE,4762.808,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PEP,PEPCO,2915.409,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PL,PLCO,5160.65,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PN,PN,2062.559,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PS,PS,5273.271,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,RECO,RECO,166.775,FALSE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PEP,SMECO,492.181,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,PL,UGI,144.194,TRUE
12/18/2025 3:00,12/17/2025 22:00,RFC,MIDATL,AE,VMEU,87.077,TRUE
12/18/2025 3:00,12/17/2025 22:00,RTO,RTO,RTO,RTO,102495.716,FALSE
12/18/2025 4:00,12/17/2025 23:00,RFC,MIDATL,AE,AECO,1045.998,FALSE
12/18/2025 4:00,12/17/2025 23:00,RFC,WEST,AEP,AEPAPT,4916.805,TRUE
12/18/2025 4:00,12/17/2025 23:00,RFC,WEST,AEP,AEPIMP,3499.74,TRUE
12/18/2025 4:00,12/17/2025 23:00,RFC,WEST,AEP,AEPKPT,740.839,TRUE
